"FaciltyId","Year","Measure","Note"
"40022",2017,"I_014_01","7"
"40022",2018,"I_014_01","7"
"40027",2017,"I_014_01","7"
"40027",2018,"I_014_01","7"
"40036",2017,"I_014_01","7"
"40036",2018,"I_014_01","7"
"40039",2017,"I_014_01","7"
"40039",2018,"I_014_01","7"
"40041",2017,"I_014_01","7"
"40041",2018,"I_014_01","7"
"40062",2017,"I_014_01","7"
"40062",2018,"I_014_01","7"
"40071",2017,"I_014_01","7"
"40071",2018,"I_014_01","7"
"40078",2017,"I_014_01","7"
"40078",2018,"I_014_01","7"
"40084",2017,"I_014_01","7"
"40084",2018,"I_014_01","7"
"40088",2017,"I_014_01","7"
"40088",2018,"I_014_01","7"
"40118",2017,"I_014_01","7"
"40118",2018,"I_014_01","7"
"40119",2017,"I_014_01","7"
"40119",2018,"I_014_01","7"
"40154",2017,"I_014_01","5"
"40154",2018,"I_014_01","5"
"43026",2017,"I_014_01","7"
"43026",2018,"I_014_01","7"
"43028",2017,"I_014_01","7"
"43028",2018,"I_014_01","7"
"43029",2017,"I_014_01","7"
"43029",2018,"I_014_01","7"
"43031",2017,"I_014_01","7"
"43031",2018,"I_014_01","7"
"43032",2017,"I_014_01","7"
"43032",2018,"I_014_01","7"
"43033",2017,"I_014_01","7"
"43033",2018,"I_014_01","7"
"43034",2017,"I_014_01","7"
"43035",2018,"I_014_01","7"
"50006",2017,"I_014_01","7"
"50006",2018,"I_014_01","7"
"50008",2017,"I_014_01","7"
"50008",2018,"I_014_01","7"
"50009",2017,"I_014_01","7"
"50009",2018,"I_014_01","7"
"50016",2017,"I_014_01","5"
"50016",2018,"I_014_01","5"
"50017",2017,"I_014_01","7"
"50017",2018,"I_014_01","7"
"50018",2017,"I_014_01","5"
"50018",2018,"I_014_01","5"
"50024",2017,"I_014_01","7"
"50024",2018,"I_014_01","7"
"50026",2017,"I_014_01","7"
"50026",2018,"I_014_01","7"
"50038",2017,"I_014_01","7"
"50038",2018,"I_014_01","7"
"50039",2017,"I_014_01","7"
"50039",2018,"I_014_01","7"
"50043",2017,"I_014_01","7"
"50043",2018,"I_014_01","7"
"50057",2017,"I_014_01","7"
"50057",2018,"I_014_01","7"
"50058",2017,"I_014_01","7"
"50058",2018,"I_014_01","7"
"50060",2017,"I_014_01","7"
"50060",2018,"I_014_01","7"
"50063",2017,"I_014_01","7"
"50063",2018,"I_014_01","7"
"50073",2017,"I_014_01","7"
"50073",2018,"I_014_01","7"
"50078",2017,"I_014_01","7"
"50078",2018,"I_014_01","7"
"50082",2017,"I_014_01","7"
"50082",2018,"I_014_01","7"
"50100",2017,"I_014_01","7"
"50100",2018,"I_014_01","7"
"50103",2017,"I_014_01","7"
"50103",2018,"I_014_01","7"
"50107",2017,"I_014_01","7"
"50107",2018,"I_014_01","7"
"50115",2017,"I_014_01","7"
"50115",2018,"I_014_01","7"
"50116",2017,"I_014_01","7"
"50116",2018,"I_014_01","7"
"50126",2017,"I_014_01","7"
"50126",2018,"I_014_01","7"
"50128",2017,"I_014_01","7"
"50128",2018,"I_014_01","7"
"50135",2017,"I_014_01","7"
"50135",2018,"I_014_01","7"
"50145",2017,"I_014_01","7"
"50145",2018,"I_014_01","7"
"50152",2017,"I_014_01","7"
"50152",2018,"I_014_01","7"
"50158",2017,"I_014_01","5"
"50158",2018,"I_014_01","5"
"50167",2017,"I_014_01","5"
"50168",2017,"I_014_01","7"
"50168",2018,"I_014_01","7"
"50169",2017,"I_014_01","7"
"50169",2018,"I_014_01","7"
"50174",2017,"I_014_01","7"
"50174",2018,"I_014_01","7"
"50180",2017,"I_014_01","7"
"50180",2018,"I_014_01","7"
"50191",2017,"I_014_01","7"
"50191",2018,"I_014_01","7"
"50204",2017,"I_014_01","5"
"50235",2017,"I_014_01","7"
"50235",2018,"I_014_01","7"
"50236",2017,"I_014_01","5"
"50236",2018,"I_014_01","5"
"50238",2017,"I_014_01","7"
"50238",2018,"I_014_01","7"
"50239",2017,"I_014_01","7"
"50239",2018,"I_014_01","7"
"50242",2017,"I_014_01","7"
"50242",2018,"I_014_01","7"
"50243",2017,"I_014_01","7"
"50243",2018,"I_014_01","7"
"50248",2017,"I_014_01","7"
"50248",2018,"I_014_01","7"
"50262",2017,"I_014_01","5"
"50262",2018,"I_014_01","5"
"50278",2017,"I_014_01","7"
"50278",2018,"I_014_01","7"
"50281",2017,"I_014_01","7"
"50281",2018,"I_014_01","7"
"50283",2017,"I_014_01","5"
"50283",2018,"I_014_01","5"
"50305",2017,"I_014_01","5"
"50308",2017,"I_014_01","7"
"50308",2018,"I_014_01","7"
"50309",2017,"I_014_01","7"
"50309",2018,"I_014_01","7"
"50320",2017,"I_014_01","7"
"50320",2018,"I_014_01","7"
"50327",2017,"I_014_01","7"
"50327",2018,"I_014_01","7"
"50336",2017,"I_014_01","7"
"50336",2018,"I_014_01","7"
"50348",2017,"I_014_01","7"
"50348",2018,"I_014_01","7"
"50380",2017,"I_014_01","7"
"50380",2018,"I_014_01","7"
"50382",2017,"I_014_01","7"
"50382",2018,"I_014_01","7"
"50396",2017,"I_014_01","7"
"50396",2018,"I_014_01","7"
"50417",2018,"I_014_01","7"
"50438",2017,"I_014_01","5"
"50438",2018,"I_014_01","5"
"50441",2017,"I_014_01","5"
"50441",2018,"I_014_01","5"
"50457",2017,"I_014_01","7"
"50457",2018,"I_014_01","7"
"50471",2017,"I_014_01","5"
"50471",2018,"I_014_01","5"
"50485",2017,"I_014_01","7"
"50485",2018,"I_014_01","7"
"50498",2017,"I_014_01","5"
"50498",2018,"I_014_01","5"
"50502",2017,"I_014_01","7"
"50502",2018,"I_014_01","7"
"50503",2017,"I_014_01","7"
"50503",2018,"I_014_01","7"
"50549",2017,"I_014_01","7"
"50549",2018,"I_014_01","7"
"50567",2017,"I_014_01","7"
"50567",2018,"I_014_01","7"
"50573",2017,"I_014_01","7"
"50573",2018,"I_014_01","7"
"50580",2017,"I_014_01","5"
"50580",2018,"I_014_01","5"
"50599",2017,"I_014_01","7"
"50599",2018,"I_014_01","7"
"50603",2017,"I_014_01","5"
"50603",2018,"I_014_01","5"
"50624",2017,"I_014_01","7"
"50624",2018,"I_014_01","7"
"50625",2018,"I_014_01","5"
"50668",2017,"I_014_01","7"
"50668",2018,"I_014_01","7"
"50696",2017,"I_014_01","7"
"50696",2018,"I_014_01","7"
"50717",2017,"I_014_01","7"
"50717",2018,"I_014_01","7"
"50737",2017,"I_014_01","7"
"50737",2018,"I_014_01","7"
"50739",2018,"I_014_01","7"
"50757",2017,"I_014_01","7"
"50757",2018,"I_014_01","7"
"50782",2018,"I_014_01","7"
"53031",2017,"I_014_01","7"
"53031",2018,"I_014_01","7"
"53032",2017,"I_014_01","7"
"53032",2018,"I_014_01","7"
"53034",2017,"I_014_01","7"
"53034",2018,"I_014_01","7"
"53037",2017,"I_014_01","7"
"53037",2018,"I_014_01","7"
"53038",2018,"I_014_01","7"
"53039",2018,"I_014_01","7"
"53040",2018,"I_014_01","7"
"60001",2017,"I_014_01","5"
"60001",2018,"I_014_01","5"
"60006",2017,"I_014_01","7"
"60011",2017,"I_014_01","7"
"60011",2018,"I_014_01","7"
"60012",2017,"I_014_01","7"
"60012",2018,"I_014_01","7"
"60014",2017,"I_014_01","5"
"60014",2018,"I_014_01","5"
"60015",2017,"I_014_01","7"
"60015",2018,"I_014_01","7"
"60020",2017,"I_014_01","7"
"60020",2018,"I_014_01","7"
"60022",2017,"I_014_01","7"
"60022",2018,"I_014_01","7"
"60023",2017,"I_014_01","7"
"60023",2018,"I_014_01","7"
"60024",2017,"I_014_01","7"
"60024",2018,"I_014_01","7"
"60027",2017,"I_014_01","7"
"60027",2018,"I_014_01","7"
"60031",2017,"I_014_01","7"
"60034",2017,"I_014_01","7"
"60034",2018,"I_014_01","7"
"60064",2017,"I_014_01","7"
"60064",2018,"I_014_01","7"
"60113",2017,"I_014_01","7"
"60113",2018,"I_014_01","7"
"60119",2017,"I_014_01","7"
"60119",2018,"I_014_01","7"
"63027",2017,"I_014_01","7"
"63027",2018,"I_014_01","7"
"63030",2017,"I_014_01","7"
"63030",2018,"I_014_01","7"
"63033",2017,"I_014_01","7"
"63033",2018,"I_014_01","7"
"63034",2017,"I_014_01","7"
"63034",2018,"I_014_01","7"
"70006",2017,"I_014_01","7"
"70006",2018,"I_014_01","7"
"70007",2017,"I_014_01","7"
"70007",2018,"I_014_01","7"
"70022",2017,"I_014_01","7"
"70022",2018,"I_014_01","7"
"70028",2017,"I_014_01","7"
"70028",2018,"I_014_01","7"
"70033",2017,"I_014_01","7"
"70033",2018,"I_014_01","7"
"73025",2017,"I_014_01","7"
"73025",2018,"I_014_01","7"
"80001",2017,"I_014_01","7"
"80001",2018,"I_014_01","7"
"80009",2017,"I_014_01","7"
"80009",2018,"I_014_01","7"
"83026",2017,"I_014_01","7"
"83026",2018,"I_014_01","7"
"90001",2017,"I_014_01","7"
"90001",2018,"I_014_01","7"
"93025",2017,"I_014_01","7"
"93025",2018,"I_014_01","7"
"100002",2017,"I_014_01","7"
"100002",2018,"I_014_01","7"
"100006",2017,"I_014_01","7"
"100006",2018,"I_014_01","7"
"100007",2017,"I_014_01","7"
"100007",2018,"I_014_01","7"
"100008",2018,"I_014_01","7"
"100012",2017,"I_014_01","7"
"100012",2018,"I_014_01","7"
"100017",2017,"I_014_01","7"
"100017",2018,"I_014_01","7"
"100018",2017,"I_014_01","7"
"100018",2018,"I_014_01","7"
"100022",2017,"I_014_01","7"
"100022",2018,"I_014_01","7"
"100032",2017,"I_014_01","7"
"100032",2018,"I_014_01","7"
"100034",2017,"I_014_01","7"
"100034",2018,"I_014_01","7"
"100038",2017,"I_014_01","7"
"100038",2018,"I_014_01","7"
"100052",2017,"I_014_01","7"
"100063",2017,"I_014_01","7"
"100063",2018,"I_014_01","7"
"100068",2017,"I_014_01","7"
"100068",2018,"I_014_01","7"
"100073",2017,"I_014_01","7"
"100073",2018,"I_014_01","7"
"100086",2017,"I_014_01","7"
"100086",2018,"I_014_01","7"
"100087",2017,"I_014_01","7"
"100087",2018,"I_014_01","7"
"100113",2017,"I_014_01","7"
"100113",2018,"I_014_01","7"
"100126",2017,"I_014_01","7"
"100126",2018,"I_014_01","7"
"100128",2017,"I_014_01","7"
"100128",2018,"I_014_01","7"
"100157",2017,"I_014_01","7"
"100157",2018,"I_014_01","7"
"100161",2017,"I_014_01","7"
"100161",2018,"I_014_01","7"
"100167",2017,"I_014_01","7"
"100167",2018,"I_014_01","7"
"100173",2017,"I_014_01","7"
"100173",2018,"I_014_01","7"
"100213",2017,"I_014_01","7"
"100213",2018,"I_014_01","7"
"100223",2017,"I_014_01","7"
"100223",2018,"I_014_01","7"
"100226",2017,"I_014_01","5"
"100226",2018,"I_014_01","5"
"100231",2017,"I_014_01","7"
"100231",2018,"I_014_01","7"
"100236",2017,"I_014_01","7"
"100236",2018,"I_014_01","7"
"100246",2017,"I_014_01","7"
"100246",2018,"I_014_01","7"
"100248",2017,"I_014_01","7"
"100248",2018,"I_014_01","7"
"100249",2018,"I_014_01","5"
"100258",2017,"I_014_01","7"
"100258",2018,"I_014_01","7"
"100288",2017,"I_014_01","7"
"100288",2018,"I_014_01","7"
"100290",2018,"I_014_01","7"
"103026",2017,"I_014_01","7"
"103026",2018,"I_014_01","7"
"103027",2017,"I_014_01","7"
"103027",2018,"I_014_01","7"
"103028",2017,"I_014_01","7"
"103028",2018,"I_014_01","7"
"103031",2017,"I_014_01","7"
"103031",2018,"I_014_01","7"
"103032",2017,"I_014_01","7"
"103032",2018,"I_014_01","7"
"103033",2017,"I_014_01","7"
"103033",2018,"I_014_01","7"
"103034",2017,"I_014_01","7"
"103034",2018,"I_014_01","7"
"103036",2017,"I_014_01","7"
"103036",2018,"I_014_01","7"
"103037",2017,"I_014_01","7"
"103037",2018,"I_014_01","7"
"103038",2017,"I_014_01","7"
"103038",2018,"I_014_01","7"
"103039",2017,"I_014_01","7"
"103039",2018,"I_014_01","7"
"103040",2017,"I_014_01","7"
"103040",2018,"I_014_01","7"
"103042",2017,"I_014_01","7"
"103042",2018,"I_014_01","7"
"103043",2017,"I_014_01","7"
"103043",2018,"I_014_01","7"
"103044",2017,"I_014_01","7"
"103044",2018,"I_014_01","7"
"103045",2017,"I_014_01","7"
"103045",2018,"I_014_01","7"
"110003",2017,"I_014_01","5"
"110006",2017,"I_014_01","7"
"110006",2018,"I_014_01","7"
"110007",2017,"I_014_01","7"
"110007",2018,"I_014_01","7"
"110010",2017,"I_014_01","5"
"110010",2018,"I_014_01","5"
"110024",2017,"I_014_01","7"
"110024",2018,"I_014_01","7"
"110029",2017,"I_014_01","7"
"110029",2018,"I_014_01","7"
"110035",2017,"I_014_01","7"
"110035",2018,"I_014_01","7"
"110038",2017,"I_014_01","7"
"110038",2018,"I_014_01","7"
"110043",2017,"I_014_01","7"
"110043",2018,"I_014_01","7"
"110054",2017,"I_014_01","7"
"110054",2018,"I_014_01","7"
"110076",2017,"I_014_01","7"
"110076",2018,"I_014_01","7"
"110087",2017,"I_014_01","7"
"110087",2018,"I_014_01","7"
"110115",2017,"I_014_01","7"
"110115",2018,"I_014_01","7"
"110122",2017,"I_014_01","7"
"110122",2018,"I_014_01","7"
"110125",2017,"I_014_01","7"
"110125",2018,"I_014_01","7"
"110143",2017,"I_014_01","7"
"110143",2018,"I_014_01","7"
"110164",2017,"I_014_01","7"
"110164",2018,"I_014_01","7"
"110165",2017,"I_014_01","7"
"110168",2017,"I_014_01","7"
"110168",2018,"I_014_01","7"
"110177",2017,"I_014_01","7"
"110177",2018,"I_014_01","7"
"110192",2017,"I_014_01","7"
"110192",2018,"I_014_01","7"
"110198",2017,"I_014_01","7"
"110198",2018,"I_014_01","7"
"110200",2017,"I_014_01","7"
"110200",2018,"I_014_01","7"
"113028",2017,"I_014_01","7"
"113028",2018,"I_014_01","7"
"113029",2017,"I_014_01","7"
"113029",2018,"I_014_01","7"
"113030",2017,"I_014_01","7"
"113030",2018,"I_014_01","7"
"113031",2017,"I_014_01","7"
"113031",2018,"I_014_01","7"
"113032",2017,"I_014_01","7"
"113032",2018,"I_014_01","7"
"113033",2017,"I_014_01","7"
"113033",2018,"I_014_01","7"
"123025",2017,"I_014_01","7"
"123025",2018,"I_014_01","7"
"130002",2017,"I_014_01","7"
"130002",2018,"I_014_01","7"
"130006",2017,"I_014_01","7"
"130006",2018,"I_014_01","7"
"130007",2017,"I_014_01","7"
"130007",2018,"I_014_01","7"
"130018",2017,"I_014_01","7"
"130018",2018,"I_014_01","7"
"130028",2017,"I_014_01","7"
"130028",2018,"I_014_01","7"
"130049",2017,"I_014_01","5"
"130049",2018,"I_014_01","5"
"133027",2017,"I_014_01","7"
"133027",2018,"I_014_01","7"
"140007",2017,"I_014_01","7"
"140007",2018,"I_014_01","7"
"140008",2018,"I_014_01","7"
"140010",2017,"I_014_01","7"
"140010",2018,"I_014_01","7"
"140011",2017,"I_014_01","7"
"140011",2018,"I_014_01","7"
"140015",2017,"I_014_01","7"
"140015",2018,"I_014_01","7"
"140029",2017,"I_014_01","7"
"140029",2018,"I_014_01","7"
"140033",2017,"I_014_01","7"
"140046",2017,"I_014_01","7"
"140046",2018,"I_014_01","7"
"140052",2017,"I_014_01","7"
"140052",2018,"I_014_01","7"
"140054",2017,"I_014_01","7"
"140054",2018,"I_014_01","7"
"140063",2017,"I_014_01","7"
"140063",2018,"I_014_01","7"
"140065",2017,"I_014_01","7"
"140065",2018,"I_014_01","7"
"140067",2017,"I_014_01","7"
"140067",2018,"I_014_01","7"
"140082",2017,"I_014_01","7"
"140082",2018,"I_014_01","7"
"140091",2017,"I_014_01","7"
"140091",2018,"I_014_01","7"
"140113",2017,"I_014_01","7"
"140113",2018,"I_014_01","7"
"140114",2017,"I_014_01","7"
"140114",2018,"I_014_01","7"
"140116",2017,"I_014_01","7"
"140116",2018,"I_014_01","7"
"140117",2018,"I_014_01","7"
"140119",2017,"I_014_01","7"
"140119",2018,"I_014_01","7"
"140125",2017,"I_014_01","7"
"140125",2018,"I_014_01","7"
"140127",2017,"I_014_01","7"
"140127",2018,"I_014_01","7"
"140133",2017,"I_014_01","7"
"140133",2018,"I_014_01","7"
"140135",2017,"I_014_01","5"
"140135",2018,"I_014_01","5"
"140148",2017,"I_014_01","7"
"140148",2018,"I_014_01","7"
"140150",2017,"I_014_01","7"
"140150",2018,"I_014_01","7"
"140158",2017,"I_014_01","7"
"140158",2018,"I_014_01","7"
"140166",2017,"I_014_01","7"
"140166",2018,"I_014_01","7"
"140172",2017,"I_014_01","7"
"140172",2018,"I_014_01","7"
"140180",2017,"I_014_01","7"
"140180",2018,"I_014_01","7"
"140182",2017,"I_014_01","7"
"140182",2018,"I_014_01","7"
"140186",2017,"I_014_01","7"
"140186",2018,"I_014_01","7"
"140187",2017,"I_014_01","7"
"140187",2018,"I_014_01","7"
"140191",2017,"I_014_01","7"
"140191",2018,"I_014_01","7"
"140208",2017,"I_014_01","7"
"140208",2018,"I_014_01","7"
"140209",2017,"I_014_01","7"
"140209",2018,"I_014_01","7"
"140213",2017,"I_014_01","7"
"140213",2018,"I_014_01","7"
"140217",2017,"I_014_01","7"
"140217",2018,"I_014_01","7"
"140223",2017,"I_014_01","7"
"140223",2018,"I_014_01","7"
"140224",2017,"I_014_01","7"
"140224",2018,"I_014_01","7"
"140239",2017,"I_014_01","5"
"140239",2018,"I_014_01","5"
"140240",2017,"I_014_01","7"
"140240",2018,"I_014_01","7"
"140252",2017,"I_014_01","7"
"140252",2018,"I_014_01","7"
"140258",2017,"I_014_01","7"
"140258",2018,"I_014_01","7"
"140276",2018,"I_014_01","5"
"140280",2017,"I_014_01","7"
"140280",2018,"I_014_01","7"
"140289",2017,"I_014_01","7"
"140289",2018,"I_014_01","7"
"143025",2017,"I_014_01","7"
"143025",2018,"I_014_01","7"
"143026",2017,"I_014_01","7"
"143026",2018,"I_014_01","7"
"143027",2017,"I_014_01","7"
"143027",2018,"I_014_01","7"
"143028",2017,"I_014_01","7"
"143028",2018,"I_014_01","7"
"150001",2017,"I_014_01","7"
"150001",2018,"I_014_01","7"
"150002",2017,"I_014_01","7"
"150002",2018,"I_014_01","7"
"150008",2017,"I_014_01","7"
"150008",2018,"I_014_01","7"
"150010",2017,"I_014_01","7"
"150010",2018,"I_014_01","7"
"150011",2017,"I_014_01","7"
"150011",2018,"I_014_01","7"
"150012",2017,"I_014_01","7"
"150012",2018,"I_014_01","7"
"150015",2017,"I_014_01","7"
"150015",2018,"I_014_01","7"
"150018",2017,"I_014_01","7"
"150018",2018,"I_014_01","7"
"150021",2017,"I_014_01","7"
"150021",2018,"I_014_01","7"
"150023",2017,"I_014_01","7"
"150023",2018,"I_014_01","7"
"150034",2017,"I_014_01","7"
"150034",2018,"I_014_01","7"
"150035",2017,"I_014_01","7"
"150035",2018,"I_014_01","7"
"150042",2017,"I_014_01","7"
"150042",2018,"I_014_01","7"
"150046",2017,"I_014_01","7"
"150046",2018,"I_014_01","7"
"150048",2017,"I_014_01","7"
"150048",2018,"I_014_01","7"
"150051",2017,"I_014_01","7"
"150051",2018,"I_014_01","7"
"150058",2017,"I_014_01","7"
"150058",2018,"I_014_01","7"
"150059",2017,"I_014_01","7"
"150059",2018,"I_014_01","7"
"150061",2017,"I_014_01","7"
"150061",2018,"I_014_01","7"
"150084",2017,"I_014_01","7"
"150084",2018,"I_014_01","7"
"150088",2017,"I_014_01","7"
"150088",2018,"I_014_01","7"
"150089",2017,"I_014_01","7"
"150089",2018,"I_014_01","7"
"150090",2017,"I_014_01","7"
"150090",2018,"I_014_01","7"
"150100",2017,"I_014_01","7"
"150100",2018,"I_014_01","7"
"150109",2017,"I_014_01","7"
"150109",2018,"I_014_01","7"
"150112",2017,"I_014_01","7"
"150112",2018,"I_014_01","7"
"150115",2017,"I_014_01","7"
"150115",2018,"I_014_01","7"
"150125",2017,"I_014_01","7"
"150125",2018,"I_014_01","7"
"150162",2017,"I_014_01","7"
"150162",2018,"I_014_01","7"
"153025",2017,"I_014_01","7"
"153025",2018,"I_014_01","7"
"153028",2017,"I_014_01","7"
"153028",2018,"I_014_01","7"
"153030",2017,"I_014_01","7"
"153030",2018,"I_014_01","7"
"153037",2017,"I_014_01","7"
"153037",2018,"I_014_01","7"
"153039",2017,"I_014_01","7"
"153039",2018,"I_014_01","7"
"153042",2017,"I_014_01","7"
"153042",2018,"I_014_01","7"
"153043",2017,"I_014_01","7"
"153043",2018,"I_014_01","7"
"160030",2017,"I_014_01","7"
"160030",2018,"I_014_01","7"
"160033",2017,"I_014_01","7"
"160033",2018,"I_014_01","7"
"160045",2017,"I_014_01","7"
"160045",2018,"I_014_01","7"
"160057",2017,"I_014_01","7"
"160057",2018,"I_014_01","7"
"160064",2017,"I_014_01","7"
"160064",2018,"I_014_01","7"
"160067",2017,"I_014_01","7"
"160067",2018,"I_014_01","7"
"160069",2017,"I_014_01","7"
"160069",2018,"I_014_01","7"
"160079",2017,"I_014_01","7"
"160079",2018,"I_014_01","7"
"160082",2017,"I_014_01","7"
"160082",2018,"I_014_01","7"
"160083",2017,"I_014_01","7"
"160083",2018,"I_014_01","7"
"160089",2017,"I_014_01","7"
"160089",2018,"I_014_01","7"
"160110",2017,"I_014_01","7"
"160110",2018,"I_014_01","7"
"160117",2017,"I_014_01","7"
"160117",2018,"I_014_01","7"
"160146",2017,"I_014_01","7"
"160146",2018,"I_014_01","7"
"160153",2017,"I_014_01","7"
"160153",2018,"I_014_01","7"
"170006",2017,"I_014_01","7"
"170006",2018,"I_014_01","7"
"170012",2017,"I_014_01","7"
"170012",2018,"I_014_01","7"
"170016",2017,"I_014_01","7"
"170016",2018,"I_014_01","7"
"170020",2017,"I_014_01","7"
"170020",2018,"I_014_01","7"
"170023",2017,"I_014_01","7"
"170023",2018,"I_014_01","7"
"170040",2017,"I_014_01","7"
"170040",2018,"I_014_01","7"
"170103",2017,"I_014_01","7"
"170103",2018,"I_014_01","7"
"170120",2017,"I_014_01","7"
"170120",2018,"I_014_01","7"
"170137",2017,"I_014_01","7"
"170137",2018,"I_014_01","7"
"170142",2017,"I_014_01","7"
"170142",2018,"I_014_01","7"
"170182",2017,"I_014_01","7"
"170182",2018,"I_014_01","7"
"170185",2017,"I_014_01","7"
"170185",2018,"I_014_01","7"
"170200",2017,"I_014_01","7"
"170200",2018,"I_014_01","7"
"173025",2017,"I_014_01","7"
"173025",2018,"I_014_01","7"
"173026",2017,"I_014_01","7"
"173026",2018,"I_014_01","7"
"173027",2017,"I_014_01","7"
"173027",2018,"I_014_01","7"
"173028",2017,"I_014_01","7"
"173028",2018,"I_014_01","7"
"173032",2017,"I_014_01","7"
"173032",2018,"I_014_01","7"
"173033",2017,"I_014_01","7"
"173033",2018,"I_014_01","7"
"180009",2017,"I_014_01","5"
"180009",2018,"I_014_01","5"
"180018",2017,"I_014_01","7"
"180018",2018,"I_014_01","7"
"180027",2017,"I_014_01","7"
"180027",2018,"I_014_01","7"
"180029",2017,"I_014_01","7"
"180029",2018,"I_014_01","7"
"180038",2017,"I_014_01","7"
"180038",2018,"I_014_01","7"
"180040",2017,"I_014_01","7"
"180044",2017,"I_014_01","7"
"180044",2018,"I_014_01","7"
"180056",2017,"I_014_01","5"
"180056",2018,"I_014_01","5"
"180080",2017,"I_014_01","7"
"180080",2018,"I_014_01","7"
"180093",2017,"I_014_01","7"
"180093",2018,"I_014_01","7"
"180102",2017,"I_014_01","7"
"180102",2018,"I_014_01","7"
"180130",2017,"I_014_01","7"
"180130",2018,"I_014_01","7"
"180132",2017,"I_014_01","7"
"180132",2018,"I_014_01","7"
"183026",2017,"I_014_01","7"
"183026",2018,"I_014_01","7"
"183027",2017,"I_014_01","7"
"183027",2018,"I_014_01","7"
"183028",2017,"I_014_01","7"
"183028",2018,"I_014_01","7"
"183029",2017,"I_014_01","7"
"183029",2018,"I_014_01","7"
"183030",2017,"I_014_01","7"
"183030",2018,"I_014_01","7"
"190002",2017,"I_014_01","7"
"190002",2018,"I_014_01","7"
"190004",2017,"I_014_01","7"
"190004",2018,"I_014_01","7"
"190008",2017,"I_014_01","7"
"190008",2018,"I_014_01","7"
"190014",2017,"I_014_01","7"
"190014",2018,"I_014_01","7"
"190017",2017,"I_014_01","7"
"190017",2018,"I_014_01","7"
"190019",2017,"I_014_01","7"
"190019",2018,"I_014_01","7"
"190020",2017,"I_014_01","7"
"190020",2018,"I_014_01","7"
"190025",2017,"I_014_01","7"
"190025",2018,"I_014_01","7"
"190027",2017,"I_014_01","7"
"190027",2018,"I_014_01","7"
"190036",2017,"I_014_01","7"
"190036",2018,"I_014_01","7"
"190039",2017,"I_014_01","7"
"190039",2018,"I_014_01","7"
"190041",2017,"I_014_01","7"
"190041",2018,"I_014_01","7"
"190045",2017,"I_014_01","7"
"190045",2018,"I_014_01","7"
"190046",2017,"I_014_01","7"
"190046",2018,"I_014_01","7"
"190060",2017,"I_014_01","7"
"190060",2018,"I_014_01","7"
"190064",2017,"I_014_01","7"
"190064",2018,"I_014_01","7"
"190065",2017,"I_014_01","7"
"190065",2018,"I_014_01","7"
"190102",2017,"I_014_01","7"
"190102",2018,"I_014_01","7"
"190111",2017,"I_014_01","7"
"190111",2018,"I_014_01","7"
"190125",2017,"I_014_01","7"
"190125",2018,"I_014_01","7"
"190140",2017,"I_014_01","5"
"190144",2017,"I_014_01","7"
"190144",2018,"I_014_01","7"
"190146",2017,"I_014_01","7"
"190146",2018,"I_014_01","7"
"190160",2017,"I_014_01","7"
"190160",2018,"I_014_01","7"
"190167",2017,"I_014_01","7"
"190167",2018,"I_014_01","7"
"190176",2017,"I_014_01","7"
"190176",2018,"I_014_01","7"
"190190",2017,"I_014_01","7"
"190190",2018,"I_014_01","7"
"190204",2017,"I_014_01","7"
"190204",2018,"I_014_01","7"
"193028",2017,"I_014_01","7"
"193028",2018,"I_014_01","7"
"193031",2017,"I_014_01","7"
"193031",2018,"I_014_01","7"
"193044",2017,"I_014_01","7"
"193044",2018,"I_014_01","7"
"193058",2017,"I_014_01","7"
"193058",2018,"I_014_01","7"
"193067",2017,"I_014_01","7"
"193067",2018,"I_014_01","7"
"193069",2017,"I_014_01","7"
"193069",2018,"I_014_01","7"
"193070",2017,"I_014_01","7"
"193070",2018,"I_014_01","7"
"193074",2017,"I_014_01","7"
"193074",2018,"I_014_01","7"
"193078",2017,"I_014_01","7"
"193078",2018,"I_014_01","7"
"193079",2017,"I_014_01","7"
"193079",2018,"I_014_01","7"
"193080",2017,"I_014_01","7"
"193080",2018,"I_014_01","7"
"193090",2017,"I_014_01","7"
"193090",2018,"I_014_01","7"
"193092",2017,"I_014_01","7"
"193092",2018,"I_014_01","7"
"193093",2017,"I_014_01","7"
"193093",2018,"I_014_01","7"
"193094",2017,"I_014_01","7"
"193094",2018,"I_014_01","7"
"193096",2017,"I_014_01","7"
"193096",2018,"I_014_01","7"
"193097",2018,"I_014_01","7"
"193098",2017,"I_014_01","5"
"193098",2018,"I_014_01","5"
"200018",2017,"I_014_01","7"
"200018",2018,"I_014_01","7"
"200024",2017,"I_014_01","7"
"200024",2018,"I_014_01","7"
"200033",2017,"I_014_01","7"
"200033",2018,"I_014_01","7"
"200039",2017,"I_014_01","7"
"200039",2018,"I_014_01","7"
"203025",2017,"I_014_01","7"
"203025",2018,"I_014_01","7"
"213028",2017,"I_014_01","7"
"213028",2018,"I_014_01","7"
"213029",2017,"I_014_01","7"
"213029",2018,"I_014_01","7"
"220046",2017,"I_014_01","7"
"220046",2018,"I_014_01","7"
"220065",2017,"I_014_01","7"
"220065",2018,"I_014_01","7"
"220066",2017,"I_014_01","7"
"220066",2018,"I_014_01","7"
"220074",2017,"I_014_01","7"
"220074",2018,"I_014_01","7"
"223026",2017,"I_014_01","7"
